,Hotel Name,Rating,Price,Hotel URL,Descriptions
0,Nature by Raidom,"8,7",€ 358,https://www.booking.com/hotel/es/nature-by-raidom.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=930564308_366932316_2_0_0&highlighted_blocks=930564308_366932316_2_0_0&matching_block_id=930564308_366932316_2_0_0&sr_pri_blocks=930564308_366932316_2_0_0__35820&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Nature by Raidom es un alojamiento con una ubicación excelente en el centro de Alicante que ofrece habitaciones con aire acondicionado, jardín, wifi gratis y terraza. Este alojamiento se encuentra muy cerca de lugares de interés como Estación de tren de Alicante, Explanada de España y Catedral de San Nicolás. Este alojamiento hipoalergénico está a menos de 1 km de Playa del Postiguet.

Las unidades de este alojamiento están equipadas con cafetera. El hotel dispone de algunas unidades con balcón, y todas tienen baño privado con ducha y secador de pelo. En Nature by Raidom, todas las habitaciones incluyen ropa de cama y toallas.

El personal de recepción puede ofrecer consejos sobre qué hacer por la zona.

Alicante Golf está a 8,4 km del alojamiento, y Terra Natura está a 44 km. El aeropuerto más cercano (Aeropuerto de Alicante – Elche Miguel Hernández) está a 16 km."
1,Hotel Albahia Alicante,"7,9",€ 242,https://www.booking.com/hotel/es/albahia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=9071713_88182224_2_42_0&highlighted_blocks=9071713_88182224_2_42_0&matching_block_id=9071713_88182224_2_42_0&sr_pri_blocks=9071713_88182224_2_42_0__24160&from=searchresults#hotelTmpl,"El Hotel Albahia Alicante se encuentra a 8 minutos a pie de la playa de La Albufereta, en Alicante, y a menos de 2 km del centro histórico. Cuenta con 9 pistas de tenis, gimnasio gratuito y conexión WiFi gratuita.

El Hotel Albahia Alicante se encuentra a 300 metros del tranvía que enlaza con el centro de la ciudad de Alicante, la playa de Postiguet, Benidorm y el parque temático Terra Mítica. También hay 2 líneas de autobús que llevan al centro.

El Hotel Albahia Alicante se halla a menos de 5 minutos en coche del club de atletismo Montemar, del centro comercial Plaza Mar 2 y del castillo de Santa Bárbara.

La mayoría de las habitaciones del Albahía, distribuidas en 3 plantas, tienen aire acondicionado, calefacción, caja fuerte y TV vía satélite.

El restaurante sirve especialidades españolas a la carta y goza de vistas al mar. El bar ofrece tapas y pinchos."
2,Occidental Alicante,"8,3",€ 416,https://www.booking.com/hotel/es/nhrambla-de-alicante.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=9074020_248241831_2_2_0&highlighted_blocks=9074020_248241831_2_2_0&matching_block_id=9074020_248241831_2_2_0&sr_pri_blocks=9074020_248241831_2_2_0__41600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Occidental Alicante se encuentra en el centro de Alicante, a 10 minutos a pie de la playa y del puerto deportivo. El establecimiento ofrece habitaciones cómodas con aire acondicionado, TV de pantalla plana y caja fuerte.

Todas las habitaciones del Occidental Alicante incluyen minibar, WiFi gratuita y baño privado con secador de pelo.

El restaurante del establecimiento sirve un desayuno buffet a diario. A 10 minutos a pie, hay varios restaurantes.

La recepción del Occidental Alicante está abierta las 24 horas y ofrece registros de entrada y salida exprés.

El hotel está situado a pocos pasos del centro histórico de Alicante y a solo 20 metros del teatro Principal. Asimismo, el establecimiento se halla a 20 minutos a pie del castillo de Santa Bárbara y a 50 metros de una parada de tranvía. El hotel también está ubicado frente a la parada del autobús del aeropuerto (línea C6)."
3,La City Mercado,"8,5",€ 413,https://www.booking.com/hotel/es/la-city-mercado.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=195125102_329163368_0_2_0&highlighted_blocks=195125102_329163368_0_2_0&matching_block_id=195125102_329163368_0_2_0&sr_pri_blocks=195125102_329163368_0_2_0__41300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"La City Mercado se encuentra en Alicante, a 200 metros del mercado central, y ofrece habitaciones con aire acondicionado y WiFi gratuita en todas las instalaciones. Además, alberga un bar.

Las habitaciones incluyen TV de pantalla plana con canales vía satélite y baño privado con ducha.

Además, hay recepción 24 horas.

La playa de Alicante se encuentra a 15 minutos a pie. El aeropuerto de Alicante, el más cercano, se halla a 9 km."
4,Pension Arena Alicante,"8,4",€ 230,https://www.booking.com/hotel/es/pension-arena-alicante.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=41315505_204842896_0_0_0&highlighted_blocks=41315505_204842896_0_0_0&matching_block_id=41315505_204842896_0_0_0&sr_pri_blocks=41315505_204842896_0_0_0__23000&from=searchresults#hotelTmpl,"Este bonito establecimiento se encuentra a 150 metros de la plaza de toros de Alicante. Situado a 10 minutos a pie de la playa del Postiguet, ofrece habitaciones elegantes con TV de plasma y WiFi gratuita.

Las habitaciones de la Pension Arena Alicante presentan una decoración única y alegre y disponen de ventilador o aire acondicionado. Todas incluyen baño con albornoz y secador de pelo.

A 5 minutos a pie hay numerosos restaurantes y tiendas. El mercado central está a 3 minutos a pie. El Arena Alicante se halla junto a la famosa ruta de bares Ruta de Madera.

La basílica de Santa María, la catedral de San Nicolás y el puerto se encuentran a 10 minutos a pie. El castillo de Santa Bárbara está situado a 20 minutos a pie.

La Pension Arena Alicante se encuentra a 2 minutos a pie de la parada de tranvía Mercado Central y a 13 km del aeropuerto de Alicante."
5,Hotel Castilla Alicante,"8,0",€ 335,https://www.booking.com/hotel/es/castillaalicante.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__33533&from=searchresults#hotelTmpl,"El Castilla Alicante está a solo 200 metros de la playa de San Juan de Alicante y cuenta con piscina al aire libre. Sus habitaciones cuentan con aire acondicionado, TV de pantalla plana vía satélite, WiFi gratuita y terrazas privadas.

El restaurante Castilla sirve comida casera. Hay cafetería con terraza de verano. Hay varios restaurantes y bares en las inmediaciones.

El Castilla Alicante se encuentra a 1,5 km del club deportivo ARENA, donde los huéspedes pueden disfrutar de las instalaciones del spa por un suplemento. También se encuentra a 1,2 km del club de golf de Alicante, que ofrece descuentos a los huéspedes del hotel.

El hotel se encuentra a 70 metros de la parada de tranvía que conecta con Alicante, ubicado a 8 km. El mostrador de información turística del hotel facilita servicio de alquiler de coches. Desde Alicante, hay buenas conexiones con Benidorm."
6,Estudiotel Alicante,"8,2",€ 383,https://www.booking.com/hotel/es/estudiotel-alicante.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=1304506_377104133_0_2_0&highlighted_blocks=1304506_377104133_0_2_0&matching_block_id=1304506_377104133_0_2_0&sr_pri_blocks=1304506_377104133_0_2_0__38323&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Estudiotel Alicante ofrece habitaciones amplias con WiFi gratuita. Este alojamiento se encuentra junto al centro comercial Bulevar Plaza, a pocos metros de los grandes almacenes El Corte Inglés.

Las habitaciones del Estudiotel Alicante disponen de escritorio, baño privado y TV con pantalla de plasma y canales vía satélite. El sistema centralizado de aire acondicionado y calefacción funciona según la temporada. Algunas habitaciones incluyen balcón privado.

El Estudiotel Alicante se encuentra a 600 metros de la playa del Postiguet y a 15 minutos a pie del castillo de Santa Bárbara. Este hotel está a 5 minutos a pie de la estación de tren, la parada de tranvía y la parada del autobús que lleva al aeropuerto."
7,Apartamentos Santa Barbara,"8,5",€ 325,https://www.booking.com/hotel/es/apartamentos-santa-barbara.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=73058301_212548464_2_0_0&highlighted_blocks=73058301_212548464_2_0_0&matching_block_id=73058301_212548464_2_0_0&sr_pri_blocks=73058301_212548464_2_0_0__32500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Los Apartamentos Santa Barbara se encuentran en Alicante, a 200 metros del ayuntamiento de la ciudad, y ofrecen conexión Wi-Fi gratuita en todas sus instalaciones.

Los alojamientos disponen de aire acondicionado, lavadora, zona de estar y TV de pantalla plana. Además cuentan con cocina equipada con horno, fogones y microondas. Incluyen baño con ducha.

Los Apartamentos Santa Barbara están a 1 km de la estación de trenes de Alicante y a 9 km del aeropuerto de Alicante."
8,Port Alicante City & Beach,"8,7",€ 575,https://www.booking.com/hotel/es/portalicanteplayadesanjuan.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=9330609_229967018_0_41_0&highlighted_blocks=9330609_229967018_0_41_0&matching_block_id=9330609_229967018_0_41_0&sr_pri_blocks=9330609_229967018_0_41_0__57498&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El establecimiento Port Alicante City & Beach se encuentra en Alicante, a 800 metros de la playa San Juan y a 10 minutos en coche del centro de la ciudad. Este hotel cuenta con piscinas al aire libre.
Hay gimnasio y sauna. Todas las habitaciones del Port Alicante City & Beach disponen de aire acondicionado y baño privado completo con secador de pelo.

También incluyen escritorio, hervidor de agua, caja fuerte y TV vía satélite.

El hotel ofrece aparcamiento al aire libre de pago, conexión WiFi gratuita en las zonas comunes, jardín con parque infantil y piscina para niños.

El restaurante ofrece un servicio bufé y sirve cocina mediterránea, especializada en paella y otros platos de arroz. También hay un bar cafetería y un bar junto a la piscina, abiertos durante
todo el año. A 400 metros del hotel hay una parada de autobús y tranvía. El campo de golf de Alicante se encuentra a 600 metros. Cerca del hotel hay muchos bares, restaurantes
y tiendas.

 El aeropuerto de Alicante, el más cercano, queda a 25 km del establecimiento.

NUEVO: inauguración del nuevo Boga Sky Bar en la azotea del hotel. Se recomienda reservar con antelación enviando un e-mail a portalicante@porthotels.es. El sky bar ofrece deliciosos cócteles, comida de calidad y música en directo."
9,AC Hotel by Marriott Alicante,"8,1",€ 485,https://www.booking.com/hotel/es/ac-alicante.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoaE860GwAIB0gIkN2I2YTMyYWMtYWI4ZC00MjVjLWIxN2UtNzVjMjE5MThhZGMy2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-370210&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=59ff48d50a8e0393&srepoch=1706869296&all_sr_blocks=9238214_94304961_0_2_0&highlighted_blocks=9238214_94304961_0_2_0&matching_block_id=9238214_94304961_0_2_0&sr_pri_blocks=9238214_94304961_0_2_0__48510&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El AC Hotel by Marriott Alicante se encuentra a 500 metros de la estación de tren de Alicante y a 1,5 km de la playa del Postiguet. Ofrece una piscina en la azotea, habitaciones con aire acondicionado y minibar y servicio de habitaciones las 24 horas, disponible por un suplemento.

El hotel alberga un gimnasio con TV y agua mineral gratuita. También hay un baño turco y una bañera de hidromasaje con vistas al mar.

Las habitaciones del AC Hotel by Marriott Alicante son modernas y están insonorizadas. Todas disponen de baño privado con secador de pelo. Algunas también incluyen albornoz y zapatillas.

Todas las mañanas se sirve un desayuno buffet. Además, en el AC Lounge se ofrecen bebidas y aperitivos ligeros durante todo el día.

El AC Hotel by Marriott Alicante proporciona WiFi gratuita en todas las instalaciones, recepción abierta las 24 horas, mostrador de información turística y servicio de alquiler de coches. El aparcamiento está disponible por un suplemento. La estación de autobuses de Alicante se encuentra a 300 metros."
